Timestamp,Magnitude,Frequency,WaveType,SimulatedMagnitude
2025-06-20 11:59:54.334,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.349,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.365,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.392,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.432,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.440,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.470,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.485,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.501,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.532,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.548,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.579,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.595,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.610,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.642,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.657,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.688,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.704,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.735,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.751,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.782,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.798,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.829,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.845,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.860,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.894,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.910,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.942,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.957,1.0000,5.35,Surface,7.00
2025-06-20 11:59:54.979,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.010,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.025,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.041,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.072,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.089,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.119,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.135,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.151,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.182,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.197,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.228,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.244,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.275,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.291,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.322,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.338,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.369,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.385,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.411,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.427,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.460,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.476,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.499,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.514,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.545,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.561,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.592,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.608,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.639,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.655,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.686,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.702,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.718,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.748,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.764,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.795,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.811,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.827,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.858,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.873,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.899,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.923,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.955,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.971,1.0000,5.35,Surface,7.00
2025-06-20 11:59:55.986,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.008,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.039,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.055,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.086,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.102,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.128,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.143,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.175,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.190,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.221,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.237,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.268,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.284,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.316,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.331,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.347,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.378,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.393,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.427,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.443,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.459,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.484,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.521,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.537,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.552,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.583,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.599,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.630,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.645,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.677,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.692,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.708,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.739,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.755,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.786,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.802,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.817,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.848,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.864,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.896,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.913,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.945,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.961,1.0000,5.35,Surface,7.00
2025-06-20 11:59:56.992,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.008,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.029,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.045,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.076,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.092,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.123,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.139,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.170,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.185,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.216,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.232,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.248,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.279,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.295,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.326,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.342,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.373,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.388,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.415,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.430,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.470,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.486,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.511,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.527,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.549,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.564,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.595,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.611,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.642,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.658,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.689,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.705,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.736,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.752,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.783,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.798,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.814,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.845,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.861,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.892,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.908,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.934,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.950,1.0000,5.35,Surface,7.00
2025-06-20 11:59:57.974,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.004,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.020,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.058,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.073,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.089,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.104,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.135,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.152,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.183,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.198,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.229,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.245,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.276,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.292,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.323,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.338,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.354,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.385,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.401,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.426,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.451,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.475,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.490,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.521,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.548,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.572,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.588,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.603,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.635,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.650,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.681,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.697,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.728,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.744,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.760,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.791,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.806,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.837,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.853,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.885,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.900,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.916,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.942,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.965,1.0000,5.35,Surface,7.00
2025-06-20 11:59:58.989,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.005,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.036,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.052,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.093,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.108,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.134,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.150,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.165,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.197,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.212,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.243,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.259,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.290,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.306,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.322,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.353,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.369,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.400,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.415,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.446,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.457,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.489,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.504,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.535,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.551,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.577,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.602,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.617,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.649,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.664,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.695,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.711,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.727,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.758,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.774,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.805,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.820,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.851,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.867,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.898,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.914,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.946,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.961,1.0000,5.35,Surface,7.00
2025-06-20 11:59:59.977,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.008,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.024,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.055,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.070,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.086,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.124,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.140,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.171,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.186,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.202,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.233,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.249,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.280,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.296,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.311,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.342,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.358,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.389,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.405,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.436,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.452,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.477,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.501,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.517,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.542,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.572,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.589,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.613,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.634,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.665,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.681,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.697,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.728,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.744,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.775,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.791,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.822,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.837,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.853,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.885,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.901,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.932,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.948,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.979,1.0000,5.35,Surface,7.00
2025-06-20 12:00:00.989,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.013,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.037,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.068,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.084,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.115,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.131,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.152,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.168,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.199,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.215,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.246,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.262,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.293,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.309,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.340,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.355,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.387,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.402,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.418,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.449,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.465,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.491,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.523,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.538,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.554,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.585,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.601,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.641,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.662,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.678,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.693,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.709,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.740,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.756,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.787,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.803,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.834,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.850,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.881,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.896,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.928,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.943,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.959,1.0000,5.35,Surface,7.00
2025-06-20 12:00:01.991,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.006,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.037,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.053,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.069,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.100,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.115,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.141,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.178,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.194,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.209,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.241,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.256,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.288,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.303,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.319,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.350,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.366,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.397,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.413,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.444,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.460,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.475,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.506,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.533,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.548,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.572,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.604,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.619,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.635,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.676,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.697,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.713,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.728,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.759,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.775,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.790,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.822,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.838,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.869,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.884,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.916,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.931,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.962,1.0000,5.35,Surface,7.00
2025-06-20 12:00:02.979,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.009,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.020,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.044,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.075,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.091,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.106,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.137,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.154,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.185,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.208,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.223,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.254,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.270,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.286,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.317,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.333,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.364,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.379,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.411,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.426,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.458,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.473,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.504,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.520,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.547,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.563,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.586,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.602,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.634,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.649,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.681,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.707,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.729,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.744,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.760,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.791,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.807,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.838,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.854,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.885,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.901,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.916,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.947,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.963,1.0000,5.35,Surface,7.00
2025-06-20 12:00:03.994,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.010,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.036,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.052,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.092,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.107,1.0000,5.35,Surface,7.00
2025-06-20 12:00:04.123,1.0000,5.35,Surface,7.00
